areaName,date,areaCode,dailyCases,cumulativeCases
England,2020-09-18,E92000001,4290,347014
England,2020-09-17,E92000001,3979,342724
England,2020-09-16,E92000001,3778,338745
England,2020-09-15,E92000001,3057,334967
England,2020-09-14,E92000001,2941,331910
England,2020-09-13,E92000001,1722,328969
England,2020-09-12,E92000001,2224,327247
England,2020-09-11,E92000001,2893,325023
England,2020-09-10,E92000001,3143,322130
England,2020-09-09,E92000001,2893,318987
England,2020-09-08,E92000001,3071,316094
England,2020-09-07,E92000001,3530,313023
England,2020-09-06,E92000001,2079,309493
England,2020-09-05,E92000001,2200,307414
England,2020-09-04,E92000001,2637,305214
England,2020-09-03,E92000001,2716,302577
England,2020-09-02,E92000001,2696,299861
England,2020-09-01,E92000001,1962,297165
England,2020-08-31,E92000001,1279,295203
England,2020-08-30,E92000001,987,293924
England,2020-08-29,E92000001,1051,292937
England,2020-08-28,E92000001,1395,291886
England,2020-08-27,E92000001,1356,290491
England,2020-08-26,E92000001,1181,289135
England,2020-08-25,E92000001,1085,287954
England,2020-08-24,E92000001,1156,286869
England,2020-08-23,E92000001,704,285713
England,2020-08-22,E92000001,732,285009
England,2020-08-21,E92000001,1031,284277
England,2020-08-20,E92000001,1254,283246
England,2020-08-19,E92000001,1109,281992
England,2020-08-18,E92000001,955,280883
England,2020-08-17,E92000001,1159,279928
England,2020-08-16,E92000001,534,278769
England,2020-08-15,E92000001,656,278235
England,2020-08-14,E92000001,1059,277579
England,2020-08-13,E92000001,1036,276520
England,2020-08-12,E92000001,1126,275484
England,2020-08-11,E92000001,1247,274358
England,2020-08-10,E92000001,1375,273111
England,2020-08-09,E92000001,569,271736
England,2020-08-08,E92000001,648,271167
England,2020-08-07,E92000001,892,270519
England,2020-08-06,E92000001,1005,269627
England,2020-08-05,E92000001,973,268622
England,2020-08-04,E92000001,965,267649
England,2020-08-03,E92000001,963,266684
England,2020-08-02,E92000001,518,265721
England,2020-08-01,E92000001,508,265203
England,2020-07-31,E92000001,644,264695
England,2020-07-30,E92000001,879,264051
England,2020-07-29,E92000001,994,263172
England,2020-07-28,E92000001,796,262178
England,2020-07-27,E92000001,824,261382
England,2020-07-26,E92000001,518,260558
England,2020-07-25,E92000001,499,260040
England,2020-07-24,E92000001,720,259541
England,2020-07-23,E92000001,741,258821
England,2020-07-22,E92000001,764,258080
England,2020-07-21,E92000001,697,257316
England,2020-07-20,E92000001,769,256619
England,2020-07-19,E92000001,419,255850
England,2020-07-18,E92000001,473,255431
England,2020-07-17,E92000001,548,254958
England,2020-07-16,E92000001,644,254410
England,2020-07-15,E92000001,726,253766
England,2020-07-14,E92000001,661,253040
England,2020-07-13,E92000001,694,252379
England,2020-07-12,E92000001,351,251685
England,2020-07-11,E92000001,432,251334
England,2020-07-10,E92000001,524,250902
England,2020-07-09,E92000001,688,250378
England,2020-07-08,E92000001,682,249690
England,2020-07-07,E92000001,565,249008
England,2020-07-06,E92000001,664,248443
England,2020-07-05,E92000001,544,247779
England,2020-07-04,E92000001,385,247235
England,2020-07-03,E92000001,536,246850
England,2020-07-02,E92000001,561,246314
England,2020-07-01,E92000001,607,245753
England,2020-06-30,E92000001,578,245146
England,2020-06-29,E92000001,666,244568
England,2020-06-28,E92000001,413,243902
England,2020-06-27,E92000001,506,243489
England,2020-06-26,E92000001,640,242983
England,2020-06-25,E92000001,643,242343
England,2020-06-24,E92000001,732,241700
England,2020-06-23,E92000001,727,240968
England,2020-06-22,E92000001,821,240241
England,2020-06-21,E92000001,550,239420
England,2020-06-20,E92000001,626,238870
England,2020-06-19,E92000001,818,238244
England,2020-06-18,E92000001,938,237426
England,2020-06-17,E92000001,914,236488
England,2020-06-16,E92000001,996,235574
England,2020-06-15,E92000001,944,234578
England,2020-06-14,E92000001,752,233634
England,2020-06-13,E92000001,785,232882
England,2020-06-12,E92000001,938,232097
England,2020-06-11,E92000001,915,231159
England,2020-06-10,E92000001,1086,230244
England,2020-06-09,E92000001,1066,229158
England,2020-06-08,E92000001,990,228092
England,2020-06-07,E92000001,668,227102
England,2020-06-06,E92000001,723,226434
England,2020-06-05,E92000001,1020,225711
England,2020-06-04,E92000001,1147,224691
England,2020-06-03,E92000001,1251,223544
England,2020-06-02,E92000001,1365,222293
England,2020-06-01,E92000001,1319,220928
England,2020-05-31,E92000001,984,219609
England,2020-05-30,E92000001,1010,218625
England,2020-05-29,E92000001,1374,217615
England,2020-05-28,E92000001,1575,216241
England,2020-05-27,E92000001,1616,214666
England,2020-05-26,E92000001,1461,213050
England,2020-05-25,E92000001,1389,211589
England,2020-05-24,E92000001,1206,210200
England,2020-05-23,E92000001,1309,208994
England,2020-05-22,E92000001,1798,207685
England,2020-05-21,E92000001,2277,205887
England,2020-05-20,E92000001,2359,203610
England,2020-05-19,E92000001,2602,201251
England,2020-05-18,E92000001,2226,198649
England,2020-05-17,E92000001,1593,196423
England,2020-05-16,E92000001,1781,194830
England,2020-05-15,E92000001,2145,193049
England,2020-05-14,E92000001,2222,190904
England,2020-05-13,E92000001,2899,188682
England,2020-05-12,E92000001,2940,185783
England,2020-05-11,E92000001,3088,182843
England,2020-05-10,E92000001,2013,179755
England,2020-05-09,E92000001,1797,177742
England,2020-05-08,E92000001,2622,175945
England,2020-05-07,E92000001,3205,173323
England,2020-05-06,E92000001,3264,170118
England,2020-05-05,E92000001,3148,166854
England,2020-05-04,E92000001,2851,163706
England,2020-05-03,E92000001,2648,160855
England,2020-05-02,E92000001,2762,158207
England,2020-05-01,E92000001,4109,155445
England,2020-04-30,E92000001,4314,151336
England,2020-04-29,E92000001,4737,147022
England,2020-04-28,E92000001,4113,142285
England,2020-04-27,E92000001,4056,138172
England,2020-04-26,E92000001,3137,134116
England,2020-04-25,E92000001,3381,130979
England,2020-04-24,E92000001,4352,127598
England,2020-04-23,E92000001,4574,123246
England,2020-04-22,E92000001,4812,118672
England,2020-04-21,E92000001,3996,113860
England,2020-04-20,E92000001,3698,109864
England,2020-04-19,E92000001,3494,106166
England,2020-04-18,E92000001,4142,102672
England,2020-04-17,E92000001,4088,98530
England,2020-04-16,E92000001,4360,94442
England,2020-04-15,E92000001,4240,90082
England,2020-04-14,E92000001,3568,85842
England,2020-04-13,E92000001,3463,82274
England,2020-04-12,E92000001,2958,78811
England,2020-04-11,E92000001,3085,75853
England,2020-04-10,E92000001,3590,72768
England,2020-04-09,E92000001,4076,69178
England,2020-04-08,E92000001,4315,65102
England,2020-04-07,E92000001,4605,60787
England,2020-04-06,E92000001,4407,56182
England,2020-04-05,E92000001,3094,51775
England,2020-04-04,E92000001,3405,48681
England,2020-04-03,E92000001,4102,45276
England,2020-04-02,E92000001,4097,41174
England,2020-04-01,E92000001,4150,37077
England,2020-03-31,E92000001,3816,32927
England,2020-03-30,E92000001,3514,29111
England,2020-03-29,E92000001,2449,25597
England,2020-03-28,E92000001,2379,23148
England,2020-03-27,E92000001,2673,20769
England,2020-03-26,E92000001,2633,18096
England,2020-03-25,E92000001,2284,15463
England,2020-03-24,E92000001,2041,13179
England,2020-03-23,E92000001,2010,11138
England,2020-03-22,E92000001,1212,9128
England,2020-03-21,E92000001,1040,7916
England,2020-03-20,E92000001,1096,6876
England,2020-03-19,E92000001,932,5780
England,2020-03-18,E92000001,910,4848
England,2020-03-17,E92000001,683,3938
England,2020-03-16,E92000001,552,3255
England,2020-03-15,E92000001,398,2703
England,2020-03-14,E92000001,315,2305
England,2020-03-13,E92000001,401,1990
England,2020-03-12,E92000001,421,1589
England,2020-03-11,E92000001,358,1168
England,2020-03-10,E92000001,229,810
England,2020-03-09,E92000001,127,581
England,2020-03-08,E92000001,50,454
England,2020-03-07,E92000001,55,404
England,2020-03-06,E92000001,74,349
England,2020-03-05,E92000001,46,275
England,2020-03-04,E92000001,49,229
England,2020-03-03,E92000001,53,180
England,2020-03-02,E92000001,40,127
England,2020-03-01,E92000001,18,87
England,2020-02-29,E92000001,4,69
England,2020-02-28,E92000001,11,65
England,2020-02-27,E92000001,7,54
England,2020-02-26,E92000001,1,47
England,2020-02-25,E92000001,3,46
England,2020-02-24,E92000001,2,43
England,2020-02-23,E92000001,6,41
England,2020-02-22,E92000001,0,35
England,2020-02-21,E92000001,2,35
England,2020-02-20,E92000001,0,33
England,2020-02-19,E92000001,0,33
England,2020-02-18,E92000001,0,33
England,2020-02-17,E92000001,1,33
England,2020-02-16,E92000001,0,32
England,2020-02-15,E92000001,0,32
England,2020-02-14,E92000001,0,32
England,2020-02-13,E92000001,1,32
England,2020-02-12,E92000001,1,31
England,2020-02-11,E92000001,4,30
England,2020-02-10,E92000001,1,26
England,2020-02-09,E92000001,1,25
England,2020-02-08,E92000001,3,24
England,2020-02-07,E92000001,0,21
England,2020-02-06,E92000001,0,21
England,2020-02-05,E92000001,1,21
England,2020-02-04,E92000001,0,20
England,2020-02-03,E92000001,18,20
England,2020-02-02,E92000001,1,2
England,2020-02-01,E92000001,0,1
England,2020-01-31,E92000001,0,1
England,2020-01-30,E92000001,1,1
Northern Ireland,2022-05-19,N92000002,190,713294
Northern Ireland,2022-05-18,N92000002,266,713104
Northern Ireland,2022-05-17,N92000002,318,712838
Northern Ireland,2022-05-16,N92000002,356,712520
Northern Ireland,2022-05-15,N92000002,281,712164
Northern Ireland,2022-05-14,N92000002,195,711883
Northern Ireland,2022-05-13,N92000002,213,711688
Northern Ireland,2022-05-12,N92000002,214,711475
Northern Ireland,2022-05-11,N92000002,289,711261
Northern Ireland,2022-05-10,N92000002,333,710972
Northern Ireland,2022-05-09,N92000002,372,710639
Northern Ireland,2022-05-08,N92000002,321,710267
Northern Ireland,2022-05-07,N92000002,253,709946
Northern Ireland,2022-05-06,N92000002,261,709693
Northern Ireland,2022-05-05,N92000002,306,709432
Northern Ireland,2022-05-04,N92000002,344,709126
Northern Ireland,2022-05-03,N92000002,373,708782
Northern Ireland,2022-05-02,N92000002,308,708409
Northern Ireland,2022-05-01,N92000002,243,708101
Northern Ireland,2022-04-30,N92000002,203,707858
Northern Ireland,2022-04-29,N92000002,281,707655
Northern Ireland,2022-04-28,N92000002,297,707374
Northern Ireland,2022-04-27,N92000002,360,707077
Northern Ireland,2022-04-26,N92000002,371,706717
Northern Ireland,2022-04-25,N92000002,454,706346
Northern Ireland,2022-04-24,N92000002,437,705892
Northern Ireland,2022-04-23,N92000002,385,705455
Northern Ireland,2022-04-22,N92000002,475,705070
Northern Ireland,2022-04-21,N92000002,622,704595
Northern Ireland,2022-04-20,N92000002,682,703973
Northern Ireland,2022-04-19,N92000002,719,703291
Northern Ireland,2022-04-18,N92000002,591,702572
Northern Ireland,2022-04-17,N92000002,413,701981
Northern Ireland,2022-04-16,N92000002,470,701568
Northern Ireland,2022-04-15,N92000002,528,701098
Northern Ireland,2022-04-14,N92000002,652,700570
Northern Ireland,2022-04-13,N92000002,784,699918
Northern Ireland,2022-04-12,N92000002,808,699134
Northern Ireland,2022-04-11,N92000002,909,698326
Northern Ireland,2022-04-10,N92000002,715,697417
Northern Ireland,2022-04-09,N92000002,588,696702
Northern Ireland,2022-04-08,N92000002,678,696114
Northern Ireland,2022-04-07,N92000002,949,695436
Northern Ireland,2022-04-06,N92000002,1071,694487
Northern Ireland,2022-04-05,N92000002,1231,693416
Northern Ireland,2022-04-04,N92000002,1321,692185
Northern Ireland,2022-04-03,N92000002,997,690864
Northern Ireland,2022-04-02,N92000002,809,689867
Northern Ireland,2022-04-01,N92000002,985,689058
Northern Ireland,2022-03-31,N92000002,1115,688073
Northern Ireland,2022-03-30,N92000002,1369,686958
Northern Ireland,2022-03-29,N92000002,1462,685589
Northern Ireland,2022-03-28,N92000002,1730,684127
Northern Ireland,2022-03-27,N92000002,1338,682397
Northern Ireland,2022-03-26,N92000002,1174,681059
Northern Ireland,2022-03-25,N92000002,1432,679885
Northern Ireland,2022-03-24,N92000002,1850,678453
Northern Ireland,2022-03-23,N92000002,2325,676603
Northern Ireland,2022-03-22,N92000002,2404,674278
Northern Ireland,2022-03-21,N92000002,2835,671874
Northern Ireland,2022-03-20,N92000002,2173,669039
Northern Ireland,2022-03-19,N92000002,1645,666866
Northern Ireland,2022-03-18,N92000002,1704,665221
Northern Ireland,2022-03-17,N92000002,1670,663517
Northern Ireland,2022-03-16,N92000002,2036,661847
Northern Ireland,2022-03-15,N92000002,2404,659811
Northern Ireland,2022-03-14,N92000002,2566,657407
Northern Ireland,2022-03-13,N92000002,2050,654841
Northern Ireland,2022-03-12,N92000002,1686,652791
Northern Ireland,2022-03-11,N92000002,1960,651105
Northern Ireland,2022-03-10,N92000002,2212,649145
Northern Ireland,2022-03-09,N92000002,2533,646933
Northern Ireland,2022-03-08,N92000002,2690,644400
Northern Ireland,2022-03-07,N92000002,2706,641710
Northern Ireland,2022-03-06,N92000002,2209,639004
Northern Ireland,2022-03-05,N92000002,1756,636795
Northern Ireland,2022-03-04,N92000002,1866,635039
Northern Ireland,2022-03-03,N92000002,2157,633173
Northern Ireland,2022-03-02,N92000002,2396,631016
Northern Ireland,2022-03-01,N92000002,2498,628620
Northern Ireland,2022-02-28,N92000002,2520,626122
Northern Ireland,2022-02-27,N92000002,2090,623602
Northern Ireland,2022-02-26,N92000002,1603,621512
Northern Ireland,2022-02-25,N92000002,1709,619909
Northern Ireland,2022-02-24,N92000002,1887,618200
Northern Ireland,2022-02-23,N92000002,2371,616313
Northern Ireland,2022-02-22,N92000002,2679,613942
Northern Ireland,2022-02-21,N92000002,2865,611263
Northern Ireland,2022-02-20,N92000002,2436,608398
Northern Ireland,2022-02-19,N92000002,1894,605962
Northern Ireland,2022-02-18,N92000002,2096,604068
Northern Ireland,2022-02-17,N92000002,2332,601972
Northern Ireland,2022-02-16,N92000002,2931,599640
Northern Ireland,2022-02-15,N92000002,2869,596709
Northern Ireland,2022-02-14,N92000002,2999,593840
Northern Ireland,2022-02-13,N92000002,2510,590841
Northern Ireland,2022-02-12,N92000002,2183,588331
Northern Ireland,2022-02-11,N92000002,2437,586148
Northern Ireland,2022-02-10,N92000002,2813,583711
Northern Ireland,2022-02-09,N92000002,3459,580898
Northern Ireland,2022-02-08,N92000002,3837,577439
Northern Ireland,2022-02-07,N92000002,4075,573602
Northern Ireland,2022-02-06,N92000002,3193,569527
Northern Ireland,2022-02-05,N92000002,2689,566334
Northern Ireland,2022-02-04,N92000002,3075,563645
Northern Ireland,2022-02-03,N92000002,3662,560570
Northern Ireland,2022-02-02,N92000002,4261,556908
Northern Ireland,2022-02-01,N92000002,4568,552647
Northern Ireland,2022-01-31,N92000002,4971,548079
Northern Ireland,2022-01-30,N92000002,4220,543108
Northern Ireland,2022-01-29,N92000002,3414,538888
Northern Ireland,2022-01-28,N92000002,3607,535474
Northern Ireland,2022-01-27,N92000002,3905,531867
Northern Ireland,2022-01-26,N92000002,4347,527962
Northern Ireland,2022-01-25,N92000002,4849,523615
Northern Ireland,2022-01-24,N92000002,5338,518766
Northern Ireland,2022-01-23,N92000002,4400,513428
Northern Ireland,2022-01-22,N92000002,3266,509028
Northern Ireland,2022-01-21,N92000002,3548,505762
Northern Ireland,2022-01-20,N92000002,3848,502214
Northern Ireland,2022-01-19,N92000002,4037,498366
Northern Ireland,2022-01-18,N92000002,4398,494329
Northern Ireland,2022-01-17,N92000002,4607,489931
Northern Ireland,2022-01-16,N92000002,3620,485324
Northern Ireland,2022-01-15,N92000002,2842,481704
Northern Ireland,2022-01-14,N92000002,2692,478862
Northern Ireland,2022-01-13,N92000002,2890,476170
Northern Ireland,2022-01-12,N92000002,3130,473280
Northern Ireland,2022-01-11,N92000002,3232,470150
Northern Ireland,2022-01-10,N92000002,3614,466918
Northern Ireland,2022-01-09,N92000002,2838,463304
Northern Ireland,2022-01-08,N92000002,2637,460466
Northern Ireland,2022-01-07,N92000002,2708,457829
Northern Ireland,2022-01-06,N92000002,3578,455121
Northern Ireland,2022-01-05,N92000002,6819,451543
Northern Ireland,2022-01-04,N92000002,8470,444724
Northern Ireland,2022-01-03,N92000002,7309,436254
Northern Ireland,2022-01-02,N92000002,6912,428945
Northern Ireland,2022-01-01,N92000002,5385,422033
Northern Ireland,2021-12-31,N92000002,7996,416648
Northern Ireland,2021-12-30,N92000002,8740,408652
Northern Ireland,2021-12-29,N92000002,8976,399912
Northern Ireland,2021-12-28,N92000002,8410,390936
Northern Ireland,2021-12-27,N92000002,7310,382526
Northern Ireland,2021-12-26,N92000002,3518,375216
Northern Ireland,2021-12-25,N92000002,2662,371698
Northern Ireland,2021-12-24,N92000002,4290,369036
Northern Ireland,2021-12-23,N92000002,4318,364746
Northern Ireland,2021-12-22,N92000002,4372,360428
Northern Ireland,2021-12-21,N92000002,3828,356056
Northern Ireland,2021-12-20,N92000002,2710,352228
Northern Ireland,2021-12-19,N92000002,2101,349518
Northern Ireland,2021-12-18,N92000002,1975,347417
Northern Ireland,2021-12-17,N92000002,1835,345442
Northern Ireland,2021-12-16,N92000002,2006,343607
Northern Ireland,2021-12-15,N92000002,2224,341601
Northern Ireland,2021-12-14,N92000002,2205,339377
Northern Ireland,2021-12-13,N92000002,1932,337172
Northern Ireland,2021-12-12,N92000002,1434,335240
Northern Ireland,2021-12-11,N92000002,1439,333806
Northern Ireland,2021-12-10,N92000002,1464,332367
Northern Ireland,2021-12-09,N92000002,1681,330903
Northern Ireland,2021-12-08,N92000002,1886,329222
Northern Ireland,2021-12-07,N92000002,1801,327336
Northern Ireland,2021-12-06,N92000002,1932,325535
Northern Ireland,2021-12-05,N92000002,1527,323603
Northern Ireland,2021-12-04,N92000002,1399,322076
Northern Ireland,2021-12-03,N92000002,1581,320677
Northern Ireland,2021-12-02,N92000002,1889,319096
Northern Ireland,2021-12-01,N92000002,1992,317207
Northern Ireland,2021-11-30,N92000002,1968,315215
Northern Ireland,2021-11-29,N92000002,2018,313247
Northern Ireland,2021-11-28,N92000002,1496,311229
Northern Ireland,2021-11-27,N92000002,1355,309733
Northern Ireland,2021-11-26,N92000002,1425,308378
Northern Ireland,2021-11-25,N92000002,1619,306953
Northern Ireland,2021-11-24,N92000002,1644,305334
Northern Ireland,2021-11-23,N92000002,1774,303690
Northern Ireland,2021-11-22,N92000002,1866,301916
Northern Ireland,2021-11-21,N92000002,1470,300050
Northern Ireland,2021-11-20,N92000002,1415,298580
Northern Ireland,2021-11-19,N92000002,1642,297165
Northern Ireland,2021-11-18,N92000002,1681,295523
Northern Ireland,2021-11-17,N92000002,1746,293842
Northern Ireland,2021-11-16,N92000002,1755,292096
Northern Ireland,2021-11-15,N92000002,1876,290341
Northern Ireland,2021-11-14,N92000002,1469,288465
Northern Ireland,2021-11-13,N92000002,1345,286996
Northern Ireland,2021-11-12,N92000002,1303,285651
Northern Ireland,2021-11-11,N92000002,1482,284348
Northern Ireland,2021-11-10,N92000002,1470,282866
Northern Ireland,2021-11-09,N92000002,1593,281396
Northern Ireland,2021-11-08,N92000002,1511,279803
Northern Ireland,2021-11-07,N92000002,1028,278292
Northern Ireland,2021-11-06,N92000002,998,277264
Northern Ireland,2021-11-05,N92000002,1092,276266
Northern Ireland,2021-11-04,N92000002,1187,275174
Northern Ireland,2021-11-03,N92000002,1182,273987
Northern Ireland,2021-11-02,N92000002,1160,272805
Northern Ireland,2021-11-01,N92000002,1249,271645
Northern Ireland,2021-10-31,N92000002,960,270396
Northern Ireland,2021-10-30,N92000002,960,269436
Northern Ireland,2021-10-29,N92000002,1073,268476
Northern Ireland,2021-10-28,N92000002,1174,267403
Northern Ireland,2021-10-27,N92000002,1242,266229
Northern Ireland,2021-10-26,N92000002,1263,264987
Northern Ireland,2021-10-25,N92000002,1229,263724
Northern Ireland,2021-10-24,N92000002,1052,262495
Northern Ireland,2021-10-23,N92000002,1009,261443
Northern Ireland,2021-10-22,N92000002,1052,260434
Northern Ireland,2021-10-21,N92000002,1137,259382
Northern Ireland,2021-10-20,N92000002,1396,258245
Northern Ireland,2021-10-19,N92000002,1462,256849
Northern Ireland,2021-10-18,N92000002,1450,255387
Northern Ireland,2021-10-17,N92000002,1065,253937
Northern Ireland,2021-10-16,N92000002,1001,252872
Northern Ireland,2021-10-15,N92000002,1096,251871
Northern Ireland,2021-10-14,N92000002,1252,250775
Northern Ireland,2021-10-13,N92000002,1296,249523
Northern Ireland,2021-10-12,N92000002,1403,248227
Northern Ireland,2021-10-11,N92000002,1444,246824
Northern Ireland,2021-10-10,N92000002,1154,245380
Northern Ireland,2021-10-09,N92000002,1007,244226
Northern Ireland,2021-10-08,N92000002,1239,243219
Northern Ireland,2021-10-07,N92000002,1275,241980
Northern Ireland,2021-10-06,N92000002,1277,240705
Northern Ireland,2021-10-05,N92000002,1289,239428
Northern Ireland,2021-10-04,N92000002,1326,238139
Northern Ireland,2021-10-03,N92000002,1044,236813
Northern Ireland,2021-10-02,N92000002,899,235769
Northern Ireland,2021-10-01,N92000002,915,234870
Northern Ireland,2021-09-30,N92000002,1022,233955
Northern Ireland,2021-09-29,N92000002,1162,232933
Northern Ireland,2021-09-28,N92000002,1115,231771
Northern Ireland,2021-09-27,N92000002,1328,230656
Northern Ireland,2021-09-26,N92000002,913,229328
Northern Ireland,2021-09-25,N92000002,823,228415
Northern Ireland,2021-09-24,N92000002,936,227592
Northern Ireland,2021-09-23,N92000002,1080,226656
Northern Ireland,2021-09-22,N92000002,1104,225576
Northern Ireland,2021-09-21,N92000002,1211,224472
Northern Ireland,2021-09-20,N92000002,1259,223261
Northern Ireland,2021-09-19,N92000002,939,222002
Northern Ireland,2021-09-18,N92000002,866,221063
Northern Ireland,2021-09-17,N92000002,987,220197
Northern Ireland,2021-09-16,N92000002,1064,219210
Northern Ireland,2021-09-15,N92000002,1192,218146
Northern Ireland,2021-09-14,N92000002,1283,216954
Northern Ireland,2021-09-13,N92000002,1377,215671
Northern Ireland,2021-09-12,N92000002,920,214294
Northern Ireland,2021-09-11,N92000002,1003,213374
Northern Ireland,2021-09-10,N92000002,1372,212371
Northern Ireland,2021-09-09,N92000002,1654,210999
Northern Ireland,2021-09-08,N92000002,1550,209345
Northern Ireland,2021-09-07,N92000002,1661,207795
Northern Ireland,2021-09-06,N92000002,1756,206134
Northern Ireland,2021-09-05,N92000002,1299,204378
Northern Ireland,2021-09-04,N92000002,1211,203079
Northern Ireland,2021-09-03,N92000002,1376,201868
Northern Ireland,2021-09-02,N92000002,1389,200492
Northern Ireland,2021-09-01,N92000002,1497,199103
Northern Ireland,2021-08-31,N92000002,1594,197606
Northern Ireland,2021-08-30,N92000002,1423,196012
Northern Ireland,2021-08-29,N92000002,1078,194589
Northern Ireland,2021-08-28,N92000002,1166,193511
Northern Ireland,2021-08-27,N92000002,1457,192345
Northern Ireland,2021-08-26,N92000002,1653,190888
Northern Ireland,2021-08-25,N92000002,1712,189235
Northern Ireland,2021-08-24,N92000002,1658,187523
Northern Ireland,2021-08-23,N92000002,1771,185865
Northern Ireland,2021-08-22,N92000002,1284,184094
Northern Ireland,2021-08-21,N92000002,1483,182810
Northern Ireland,2021-08-20,N92000002,1603,181327
Northern Ireland,2021-08-19,N92000002,1817,179724
Northern Ireland,2021-08-18,N92000002,1791,177907
Northern Ireland,2021-08-17,N92000002,1688,176116
Northern Ireland,2021-08-16,N92000002,1697,174428
Northern Ireland,2021-08-15,N92000002,1312,172731
Northern Ireland,2021-08-14,N92000002,1230,171419
Northern Ireland,2021-08-13,N92000002,1326,170189
Northern Ireland,2021-08-12,N92000002,1372,168863
Northern Ireland,2021-08-11,N92000002,1443,167491
Northern Ireland,2021-08-10,N92000002,1428,166048
Northern Ireland,2021-08-09,N92000002,1408,164620
Northern Ireland,2021-08-08,N92000002,1092,163212
Northern Ireland,2021-08-07,N92000002,1056,162120
Northern Ireland,2021-08-06,N92000002,1211,161064
Northern Ireland,2021-08-05,N92000002,1402,159853
Northern Ireland,2021-08-04,N92000002,1340,158451
Northern Ireland,2021-08-03,N92000002,1294,157111
Northern Ireland,2021-08-02,N92000002,1169,155817
Northern Ireland,2021-08-01,N92000002,868,154648
Northern Ireland,2021-07-31,N92000002,871,153780
Northern Ireland,2021-07-30,N92000002,1016,152909
Northern Ireland,2021-07-29,N92000002,1199,151893
Northern Ireland,2021-07-28,N92000002,1327,150694
Northern Ireland,2021-07-27,N92000002,1417,149367
Northern Ireland,2021-07-26,N92000002,1302,147950
Northern Ireland,2021-07-25,N92000002,1050,146648
Northern Ireland,2021-07-24,N92000002,1036,145598
Northern Ireland,2021-07-23,N92000002,1262,144562
Northern Ireland,2021-07-22,N92000002,1351,143300
Northern Ireland,2021-07-21,N92000002,1488,141949
Northern Ireland,2021-07-20,N92000002,1495,140461
Northern Ireland,2021-07-19,N92000002,1692,138966
Northern Ireland,2021-07-18,N92000002,1006,137274
Northern Ireland,2021-07-17,N92000002,1149,136268
Northern Ireland,2021-07-16,N92000002,1406,135119
Northern Ireland,2021-07-15,N92000002,1322,133713
Northern Ireland,2021-07-14,N92000002,1170,132391
Northern Ireland,2021-07-13,N92000002,902,131221
Northern Ireland,2021-07-12,N92000002,523,130319
Northern Ireland,2021-07-11,N92000002,478,129796
Northern Ireland,2021-07-10,N92000002,488,129318
Northern Ireland,2021-07-09,N92000002,578,128830
Northern Ireland,2021-07-08,N92000002,629,128252
Northern Ireland,2021-07-07,N92000002,624,127623
Northern Ireland,2021-07-06,N92000002,556,126999
Northern Ireland,2021-07-05,N92000002,517,126443
Northern Ireland,2021-07-04,N92000002,383,125926
Northern Ireland,2021-07-03,N92000002,349,125543
Northern Ireland,2021-07-02,N92000002,379,125194
Northern Ireland,2021-07-01,N92000002,419,124815
Northern Ireland,2021-06-30,N92000002,437,124396
Northern Ireland,2021-06-29,N92000002,409,123959
Northern Ireland,2021-06-28,N92000002,328,123550
Northern Ireland,2021-06-27,N92000002,207,123222
Northern Ireland,2021-06-26,N92000002,247,123015
Northern Ireland,2021-06-25,N92000002,251,122768
Northern Ireland,2021-06-24,N92000002,241,122517
Northern Ireland,2021-06-23,N92000002,200,122276
Northern Ireland,2021-06-22,N92000002,207,122076
Northern Ireland,2021-06-21,N92000002,198,121869
Northern Ireland,2021-06-20,N92000002,132,121671
Northern Ireland,2021-06-19,N92000002,120,121539
Northern Ireland,2021-06-18,N92000002,135,121419
Northern Ireland,2021-06-17,N92000002,185,121284
Northern Ireland,2021-06-16,N92000002,173,121099
Northern Ireland,2021-06-15,N92000002,165,120926
Northern Ireland,2021-06-14,N92000002,120,120761
Northern Ireland,2021-06-13,N92000002,86,120641
Northern Ireland,2021-06-12,N92000002,62,120555
Northern Ireland,2021-06-11,N92000002,102,120493
Northern Ireland,2021-06-10,N92000002,130,120391
Northern Ireland,2021-06-09,N92000002,97,120261
Northern Ireland,2021-06-08,N92000002,107,120164
Northern Ireland,2021-06-07,N92000002,88,120057
Northern Ireland,2021-06-06,N92000002,50,119969
Northern Ireland,2021-06-05,N92000002,75,119919
Northern Ireland,2021-06-04,N92000002,77,119844
Northern Ireland,2021-06-03,N92000002,82,119767
Northern Ireland,2021-06-02,N92000002,84,119685
Northern Ireland,2021-06-01,N92000002,71,119601
Northern Ireland,2021-05-31,N92000002,58,119530
Northern Ireland,2021-05-30,N92000002,36,119472
Northern Ireland,2021-05-29,N92000002,59,119436
Northern Ireland,2021-05-28,N92000002,70,119377
Northern Ireland,2021-05-27,N92000002,74,119307
Northern Ireland,2021-05-26,N92000002,81,119233
Northern Ireland,2021-05-25,N92000002,66,119152
Northern Ireland,2021-05-24,N92000002,74,119086
Northern Ireland,2021-05-23,N92000002,57,119012
Northern Ireland,2021-05-22,N92000002,63,118955
Northern Ireland,2021-05-21,N92000002,80,118892
Northern Ireland,2021-05-20,N92000002,81,118812
Northern Ireland,2021-05-19,N92000002,101,118731
Northern Ireland,2021-05-18,N92000002,106,118630
Northern Ireland,2021-05-17,N92000002,99,118524
Northern Ireland,2021-05-16,N92000002,68,118425
